,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_minmax,order_cluster
2314,20237105,33,1681.62,0.8181818181818182,12,17,4,-4.000000000000002,30,3.5263605246161616,7.428107381412409,0.49458421323396523,2
2315,20230078,33,1147.57,0.8181818181818182,9,9,15,2.9999999999999982,30,3.5263605246161616,7.04627296933583,0.49458421323396523,2
2316,20234596,33,857.0,0.9090909090909091,9,7,17,3.9999999999999996,30,3.5263605246161616,6.754604099487962,0.49458421323396523,2
2317,20230138,33,1812.17,0.7878787878787878,11,14,8,-1.5000000000000007,30,3.5263605246161616,7.502831973595603,0.49458421323396523,2
2318,20231007,33,1327.87,0.9393939393939394,6,15,12,2.999999999999999,30,3.5263605246161616,7.19208423602056,0.49458421323396523,2
2319,20234601,33,1952.13,0.8484848484848485,9,16,8,-0.5000000000000013,30,3.5263605246161616,7.57718849292149,0.49458421323396523,2
2320,20231541,33,1755.11,0.7878787878787878,8,12,13,2.4999999999999982,30,3.5263605246161616,7.470856414602131,0.49458421323396523,2
2321,20230110,33,1911.46,0.9393939393939394,6,16,11,2.499999999999999,30,3.5263605246161616,7.556145650449289,0.49458421323396523,2
2322,20231462,33,1647.48,0.7272727272727273,13,12,8,-2.5000000000000004,30,3.5263605246161616,7.407608930196758,0.49458421323396523,2
2323,20232174,33,1553.92,0.6666666666666666,16,11,6,-5.000000000000003,30,3.5263605246161616,7.349179376344558,0.49458421323396523,2
2324,20232192,33,988.04,0.8181818181818182,17,12,4,-6.5000000000000036,30,3.5263605246161616,6.896734775698672,0.49458421323396523,2
2325,20237214,33,1446.98,0.6666666666666666,12,11,10,-1.0000000000000036,30,3.5263605246161616,7.277924760695577,0.49458421323396523,2
2326,20232166,33,1492.41,0.8484848484848485,6,16,11,2.499999999999999,30,3.5263605246161616,7.30881737470882,0.49458421323396523,2
2327,20230041,33,1927.47,0.8484848484848485,12,11,10,-1.0000000000000036,30,3.5263605246161616,7.5644822213955765,0.49458421323396523,2
2328,20234491,33,1239.3,0.6666666666666666,6,9,18,6.0,30,3.5263605246161616,7.123108564821284,0.49458421323396523,2
2329,20230195,33,1714.82,0.9696969696969697,7,9,17,5.0,30,3.5263605246161616,7.447646379441136,0.49458421323396523,2
2330,20235914,33,1032.37,0.6666666666666666,9,10,14,2.4999999999999982,30,3.5263605246161616,6.940580585046558,0.49458421323396523,2
2331,20230120,33,1602.03,0.8484848484848485,6,13,14,4.0,30,3.5263605246161616,7.379650867343976,0.49458421323396523,2
2332,20240023,33,1771.59,0.8787878787878788,6,8,19,6.5,30,3.5263605246161616,7.480197032857718,0.49458421323396523,2
2333,20234700,33,1698.59,0.8787878787878788,8,10,15,3.4999999999999996,30,3.5263605246161616,7.438142324485997,0.49458421323396523,2
2334,20234985,33,1558.79,0.9090909090909091,15,7,11,-2.0000000000000018,30,3.5263605246161616,7.352306475797503,0.49458421323396523,2
2335,20230352,33,1643.41,0.696969696969697,12,10,11,-0.4999999999999999,30,3.5263605246161616,7.405136936250671,0.49458421323396523,2
2336,20237797,33,1717.01,0.8787878787878788,17,12,4,-6.5000000000000036,30,3.5263605246161616,7.44892192324903,0.49458421323396523,2
2337,20230336,33,1696.42,0.8181818181818182,7,16,10,1.4999999999999984,30,3.5263605246161616,7.436864730192684,0.49458421323396523,2
2338,20236105,33,1239.91,0.8484848484848485,14,5,14,-1.0606750906005606e-15,30,3.5263605246161616,7.123600260415199,0.49458421323396523,2
2339,20235110,33,1135.27,0.9090909090909091,13,6,14,0.4999999999999974,30,3.5263605246161616,7.035506247096955,0.49458421323396523,2
2340,20235027,33,1218.97,0.8484848484848485,15,13,5,-5.000000000000003,30,3.5263605246161616,7.106581547261025,0.49458421323396523,2
2341,20231503,33,1462.7,0.8787878787878788,11,4,18,3.499999999999999,30,3.5263605246161616,7.288722755489901,0.49458421323396523,2
2342,20237144,33,1601.5,0.7272727272727273,9,7,17,3.9999999999999996,30,3.5263605246161616,7.379320188794825,0.49458421323396523,2
2343,20234727,33,1883.34,0.7878787878787878,20,8,5,-7.5000000000000036,30,3.5263605246161616,7.541332905945377,0.49458421323396523,2
2344,20237430,33,1815.05,0.7878787878787878,12,12,9,-1.5000000000000036,30,3.5263605246161616,7.504419091821859,0.49458421323396523,2
2345,20236643,33,1203.81,0.5454545454545454,16,5,12,-2.000000000000004,30,3.5263605246161616,7.094077157143985,0.49458421323396523,2
2346,20234221,33,1496.62,0.7272727272727273,17,8,8,-4.500000000000005,30,3.5263605246161616,7.311632460335009,0.49458421323396523,2
2347,20236276,33,1803.96,0.8787878787878788,13,7,13,-1.0606750906005606e-15,30,3.5263605246161616,7.49829370985661,0.49458421323396523,2
2348,20237013,33,1401.62,0.7575757575757576,8,9,16,3.9999999999999996,30,3.5263605246161616,7.246097195234001,0.49458421323396523,2
2349,20230335,33,1661.36,0.6666666666666666,11,12,10,-0.5000000000000013,30,3.5263605246161616,7.415993558457788,0.49458421323396523,2
2350,20237129,33,1671.33,0.7575757575757576,12,4,17,2.4999999999999987,30,3.5263605246161616,7.421973142591115,0.49458421323396523,2
2351,20231141,33,2096.68,0.7575757575757576,10,11,12,0.9999999999999986,30,3.5263605246161616,7.648587251107493,0.49458421323396523,2
2352,20236025,33,1143.82,0.8181818181818182,18,9,6,-6.000000000000003,30,3.5263605246161616,7.043002698390127,0.49458421323396523,2
2353,20241538,32,1383.92,0.75,0,6,26,13.0,30,3.4965075614664802,7.233397655220314,0.48937288514140825,2
2354,20242219,32,1734.4,0.875,0,8,24,12.0,30,3.4965075614664802,7.458993213359389,0.48937288514140825,2
2355,20241917,32,1291.08,0.84375,0,14,18,9.000000000000002,30,3.4965075614664802,7.164008601930258,0.48937288514140825,2
2356,20241065,32,1243.06,0.5625,0,20,12,6.000000000000002,30,3.4965075614664802,7.126135503647276,0.48937288514140825,2
2357,20241077,32,1367.72,0.9375,1,20,11,5.0,30,3.4965075614664802,7.221631275516393,0.48937288514140825,2
2358,20241189,32,1469.13,0.84375,1,13,18,8.5,30,3.4965075614664802,7.293106111236755,0.48937288514140825,2
2359,20235633,32,1200.47,0.8125,4,12,16,5.999999999999999,30,3.4965075614664802,7.091301086075784,0.48937288514140825,2
2360,20240687,32,1336.76,0.53125,2,18,12,4.999999999999999,30,3.4965075614664802,7.198751852401748,0.48937288514140825,2
2361,20240492,32,1143.95,0.46875,2,20,10,4.0,30,3.4965075614664802,7.043116246912589,0.48937288514140825,2
2362,20240723,32,1928.34,0.6875,12,10,10,-1.000000000000001,30,3.4965075614664802,7.5649332545023125,0.48937288514140825,2
2363,20235872,32,1624.92,0.8125,5,18,9,1.9999999999999993,30,3.4965075614664802,7.393829088405367,0.48937288514140825,2
2364,20231975,32,1823.74,0.71875,6,16,10,1.9999999999999993,30,3.4965075614664802,7.509192790113958,0.48937288514140825,2
2365,20234255,32,1636.76,0.9375,5,10,17,6.0,30,3.4965075614664802,7.401084733531369,0.48937288514140825,2
2366,20234157,32,880.02,0.65625,8,15,9,0.4999999999999989,30,3.4965075614664802,6.7810803271541005,0.48937288514140825,2
2367,20231933,32,1256.43,0.71875,5,11,16,5.499999999999999,30,3.4965075614664802,7.136825234420509,0.48937288514140825,2
2368,20234965,32,1054.18,0.65625,8,11,13,2.4999999999999982,30,3.4965075614664802,6.961466647470637,0.48937288514140825,2
2369,20231959,32,1225.19,0.90625,7,8,17,5.0,30,3.4965075614664802,7.1116670800188695,0.48937288514140825,2
2370,20237158,32,1199.88,0.8125,5,12,15,5.0,30,3.4965075614664802,7.090809900351921,0.48937288514140825,2
2371,20236756,32,1396.63,0.90625,11,14,7,-2.000000000000002,30,3.4965075614664802,7.242533223958674,0.48937288514140825,2
2372,20235669,32,1412.5,0.84375,12,12,8,-2.000000000000002,30,3.4965075614664802,7.253824177133645,0.48937288514140825,2
2373,20232127,32,1698.73,0.75,11,11,10,-0.5000000000000012,30,3.4965075614664802,7.438224693901104,0.48937288514140825,2
2374,20237415,32,1833.89,0.875,9,6,17,3.9999999999999987,30,3.4965075614664802,7.51473981318778,0.48937288514140825,2
2375,20236031,32,826.64,0.78125,10,11,11,0.49999999999999817,30,3.4965075614664802,6.718578277231201,0.48937288514140825,2
2376,20234274,32,918.21,0.84375,6,9,17,5.5,30,3.4965075614664802,6.823514605500609,0.48937288514140825,2
2377,20233859,32,915.15,0.90625,7,17,8,0.49999999999999817,30,3.4965075614664802,6.820180106726184,0.48937288514140825,2
2378,20234052,32,1169.51,0.875,10,12,10,-2.5834115123569768e-15,30,3.4965075614664802,7.065194830252011,0.48937288514140825,2
2379,20236092,32,1099.67,1.0,11,12,9,-1.000000000000001,30,3.4965075614664802,7.003674364274973,0.48937288514140825,2
2380,20235095,32,1507.46,0.9375,8,15,9,0.4999999999999989,30,3.4965075614664802,7.318844541840523,0.48937288514140825,2
2381,20235612,32,1094.98,0.9375,7,15,10,1.499999999999999,30,3.4965075614664802,6.999404219166278,0.48937288514140825,2
2382,20234645,32,1390.72,0.6875,15,9,8,-3.500000000000001,30,3.4965075614664802,7.238295671235819,0.48937288514140825,2
2383,20231565,32,915.46,0.875,7,13,12,2.4999999999999982,30,3.4965075614664802,6.820518422028356,0.48937288514140825,2
2384,20235204,32,1757.21,0.78125,18,7,7,-5.5000000000000036,30,3.4965075614664802,7.472051525035985,0.48937288514140825,2
2385,20232221,32,1167.22,0.875,7,12,13,2.9999999999999987,30,3.4965075614664802,7.063236501815761,0.48937288514140825,2
2386,20231098,32,684.14,0.9375,7,11,14,3.4999999999999987,30,3.4965075614664802,6.529623196941611,0.48937288514140825,2
2387,20237714,32,1019.56,0.75,20,9,3,-8.500000000000005,30,3.4965075614664802,6.9281067752300345,0.48937288514140825,2
2388,20232172,32,2081.62,0.71875,11,8,13,0.9999999999999988,30,3.4965075614664802,7.6413819954300735,0.48937288514140825,2
2389,20234397,32,1002.36,0.875,8,14,10,0.9999999999999988,30,3.4965075614664802,6.911109646794711,0.48937288514140825,2
2390,20235374,32,2069.55,0.8125,10,14,8,-1.0000000000000027,30,3.4965075614664802,7.635569551450384,0.48937288514140825,2
2391,20235579,32,1517.52,0.8125,5,13,14,4.5,30,3.4965075614664802,7.325491455291396,0.48937288514140825,2
2392,20231807,32,894.6,0.8125,4,6,22,9.0,30,3.4965075614664802,6.7974938847246,0.48937288514140825,2
2393,20234166,32,1016.55,0.84375,9,15,8,-0.5000000000000012,30,3.4965075614664802,6.925153056158558,0.48937288514140825,2
2394,20233173,32,1653.11,1.0,11,9,12,0.4999999999999989,30,3.4965075614664802,7.411018378813602,0.48937288514140825,2
2395,20240332,32,1970.41,0.78125,11,10,11,-2.5834115123569768e-15,30,3.4965075614664802,7.586504301755756,0.48937288514140825,2
2396,20235405,32,963.65,0.84375,17,7,8,-4.500000000000002,30,3.4965075614664802,6.871765341248982,0.48937288514140825,2
2397,20233612,32,1652.71,0.875,2,8,22,9.999999999999998,30,3.4965075614664802,7.410776527683885,0.48937288514140825,2
2398,20235528,32,949.82,0.6875,15,7,10,-2.5000000000000018,30,3.4965075614664802,6.857324770182772,0.48937288514140825,2
2399,20236668,32,1504.58,0.84375,12,8,12,-2.5834115123569768e-15,30,3.4965075614664802,7.316933485002184,0.48937288514140825,2
2400,20237788,32,823.67,0.90625,11,11,10,-0.5000000000000012,30,3.4965075614664802,6.714983306313341,0.48937288514140825,2
2401,20234293,32,1143.14,0.84375,11,13,8,-1.5000000000000016,30,3.4965075614664802,7.0424085420745905,0.48937288514140825,2
2402,20233512,32,1351.3,0.96875,9,10,13,1.9999999999999987,30,3.4965075614664802,7.209562125479314,0.48937288514140825,2
2403,20230788,32,1627.43,0.8125,8,10,14,2.999999999999999,30,3.4965075614664802,7.3953716394510165,0.48937288514140825,2
2404,20232810,32,2324.21,0.96875,12,6,14,0.9999999999999988,30,3.4965075614664802,7.751565636523263,0.48937288514140825,2
2405,20231991,32,1282.89,0.78125,9,12,11,0.9999999999999996,30,3.4965075614664802,7.15764981079811,0.48937288514140825,2
2406,20230069,32,1220.67,0.6875,16,9,7,-4.500000000000002,30,3.4965075614664802,7.10797405416188,0.48937288514140825,2
2407,20236517,32,1612.4,0.9375,7,17,8,0.49999999999999817,30,3.4965075614664802,7.386099032502874,0.48937288514140825,2
2408,20231492,32,1270.4,0.8125,18,8,6,-6.000000000000003,30,3.4965075614664802,7.147873934502308,0.48937288514140825,2
2409,20240871,32,1243.82,0.3125,8,14,10,0.9999999999999988,30,3.4965075614664802,7.1267462201331035,0.48937288514140825,2
2410,20231857,32,1321.56,0.8125,11,19,2,-4.500000000000002,30,3.4965075614664802,7.187324531323368,0.48937288514140825,2
2411,20230513,32,1656.45,0.875,13,11,8,-2.5000000000000004,30,3.4965075614664802,7.413035555692498,0.48937288514140825,2
2412,20234246,32,1505.64,0.96875,10,15,7,-1.5000000000000016,30,3.4965075614664802,7.317637284886492,0.48937288514140825,2
2413,20232171,32,1642.44,0.59375,9,15,8,-0.5000000000000012,30,3.4965075614664802,7.4045468849842555,0.48937288514140825,2
2414,20230725,32,1886.88,0.8125,10,13,9,-0.5000000000000008,30,3.4965075614664802,7.543209785363433,0.48937288514140825,2
2415,20235977,32,1365.71,0.84375,14,11,7,-3.5,30,3.4965075614664802,7.220161670838697,0.48937288514140825,2
2416,20234650,32,1232.91,0.90625,7,8,17,5.0,30,3.4965075614664802,7.11794326825612,0.48937288514140825,2
2417,20235843,32,1812.15,0.75,11,6,15,1.9999999999999984,30,3.4965075614664802,7.502820943129455,0.48937288514140825,2
2418,20231787,32,1356.24,0.875,16,8,8,-4.000000000000002,30,3.4965075614664802,7.213208504919037,0.48937288514140825,2
2419,20230126,32,1470.0,0.84375,10,14,8,-1.0000000000000027,30,3.4965075614664802,7.293697720601438,0.48937288514140825,2
2420,20234427,32,851.06,0.9375,11,16,5,-3.0000000000000013,30,3.4965075614664802,6.747656946884977,0.48937288514140825,2
2421,20233835,32,1203.09,0.90625,14,6,12,-1.000000000000001,30,3.4965075614664802,7.093479373905627,0.48937288514140825,2
2422,20230795,32,1535.54,0.84375,12,12,8,-2.000000000000002,30,3.4965075614664802,7.337288414424002,0.48937288514140825,2
2423,20231298,32,1311.38,0.90625,14,12,6,-4.000000000000003,30,3.4965075614664802,7.179597561714504,0.48937288514140825,2
2424,20234297,32,1119.45,0.875,8,7,17,4.500000000000001,30,3.4965075614664802,7.021485669309159,0.48937288514140825,2
2425,20231520,32,1606.48,0.84375,19,8,5,-7.000000000000002,30,3.4965075614664802,7.38242301435475,0.48937288514140825,2
2426,20236896,32,1014.38,0.875,15,8,9,-3.000000000000003,30,3.4965075614664802,6.92301820564805,0.48937288514140825,2
2427,20231934,32,1711.95,0.8125,10,7,15,2.4999999999999987,30,3.4965075614664802,7.44597230934004,0.48937288514140825,2
2428,20236140,32,1555.57,0.875,9,8,15,2.9999999999999982,30,3.4965075614664802,7.3502399615655705,0.48937288514140825,2
2429,20236869,32,952.59,0.75,15,9,8,-3.500000000000001,30,3.4965075614664802,6.8602338096789195,0.48937288514140825,2
2430,20236655,32,1744.64,0.84375,4,17,11,3.499999999999999,30,3.4965075614664802,7.464876529573371,0.48937288514140825,2
2431,20234239,32,853.49,0.8125,13,12,7,-3.0000000000000004,30,3.4965075614664802,6.750504799737022,0.48937288514140825,2
2432,20235224,32,1557.74,0.84375,10,7,15,2.4999999999999987,30,3.4965075614664802,7.351633081576715,0.48937288514140825,2
2433,20236561,32,1483.57,0.875,11,15,6,-2.5000000000000027,30,3.4965075614664802,7.302880447015983,0.48937288514140825,2
2434,20236005,32,1252.15,0.84375,8,5,19,5.499999999999998,30,3.4965075614664802,7.133415660420622,0.48937288514140825,2
2435,20236016,32,1974.61,0.75,12,8,12,-2.5834115123569768e-15,30,3.4965075614664802,7.588632490407051,0.48937288514140825,2
2436,20235078,32,1854.51,0.84375,11,10,11,-2.5834115123569768e-15,30,3.4965075614664802,7.5259148698690455,0.48937288514140825,2
2437,20240413,31,1583.1,0.5483870967741935,0,13,18,9.0,30,3.4657359027997265,7.367771701694805,0.4840011835632236,0
2438,20242009,31,1494.5,0.8387096774193549,0,10,21,10.5,30,3.4657359027997265,7.310215878070003,0.4840011835632236,0
2439,20240642,31,1115.39,0.5483870967741935,0,16,15,7.5,30,3.4657359027997265,7.017855544259097,0.4840011835632236,0
2440,20240894,31,610.46,0.8387096774193549,0,17,14,7.000000000000003,30,3.4657359027997265,6.415849540068657,0.4840011835632236,0
2441,20242077,31,1300.0,0.6129032258064516,0,5,26,13.0,30,3.4657359027997265,7.170888478512505,0.4840011835632236,0
2442,20240992,31,1604.71,0.7096774193548387,0,14,17,8.5,30,3.4657359027997265,7.381321305349661,0.4840011835632236,0
2443,20240931,31,1270.9,0.6129032258064516,1,14,16,7.500000000000001,30,3.4657359027997265,7.148267124457439,0.4840011835632236,0
2444,20240063,31,1551.53,0.8064516129032258,1,22,8,3.4999999999999996,30,3.4657359027997265,7.347641137292432,0.4840011835632236,0
2445,20242045,31,1790.07,0.8387096774193549,1,18,12,5.5,30,3.4657359027997265,7.490568485607381,0.4840011835632236,0
2446,20241887,31,1664.42,0.6129032258064516,2,14,15,6.5,30,3.4657359027997265,7.4178326228565465,0.4840011835632236,0
2447,20240908,31,655.64,0.8387096774193549,2,10,19,8.5,30,3.4657359027997265,6.487135923102295,0.4840011835632236,0
2448,20240131,31,736.9,0.967741935483871,1,16,14,6.5,30,3.4657359027997265,6.603808314064321,0.4840011835632236,0
2449,20230897,31,1513.35,0.6451612903225806,6,16,9,1.4999999999999991,30,3.4657359027997265,7.322741582973938,0.4840011835632236,0
2450,20240412,31,1073.73,0.8709677419354839,5,7,19,7.000000000000001,30,3.4657359027997265,6.979824746224409,0.4840011835632236,0
2451,20241001,31,1145.41,0.7096774193548387,3,14,14,5.5,30,3.4657359027997265,7.044390599434745,0.4840011835632236,0
2452,20234273,31,1692.11,0.7419354838709677,9,6,16,3.4999999999999987,30,3.4657359027997265,7.434322353442418,0.4840011835632236,0
2453,20233960,31,1416.53,0.7741935483870968,11,18,2,-4.500000000000002,30,3.4657359027997265,7.256671199399117,0.4840011835632236,0
2454,20235399,31,1022.91,0.8709677419354839,7,11,13,3.0,30,3.4657359027997265,6.931383911111846,0.4840011835632236,0
2455,20235964,31,1498.17,0.8387096774193549,9,12,10,0.4999999999999991,30,3.4657359027997265,7.312666900611583,0.4840011835632236,0
2456,20230949,31,852.32,0.9032258064516129,13,13,5,-4.000000000000001,30,3.4657359027997265,6.749134623683427,0.4840011835632236,0
2457,20230378,31,1295.1,0.9032258064516129,8,7,16,3.9999999999999987,30,3.4657359027997265,7.1671150344293295,0.4840011835632236,0
2458,20236169,31,1554.93,0.6451612903225806,6,13,12,2.9999999999999996,30,3.4657359027997265,7.3498287165798555,0.4840011835632236,0
2459,20235832,31,1034.39,0.9032258064516129,5,14,12,3.4999999999999996,30,3.4657359027997265,6.942533446318013,0.4840011835632236,0
2460,20237684,31,1687.13,0.8064516129032258,5,11,15,4.999999999999999,30,3.4657359027997265,7.431376686408469,0.4840011835632236,0
2461,20231318,31,1567.45,0.9354838709677419,8,10,13,2.4999999999999996,30,3.4657359027997265,7.357843149532577,0.4840011835632236,0
